Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Month
141798,20in Monitor,1,109.99,2019-01-18 07:48:00,"482 Washington St, Boston, MA 02215",January
142521,20in Monitor,1,109.99,2019-01-25 11:58:00,"153 Center St, Los Angeles, CA 90001",January
144789,20in Monitor,1,109.99,2019-01-06 20:12:00,"617 Cedar St, Portland, OR 97035",January
148071,20in Monitor,1,109.99,2019-01-09 18:19:00,"585 Walnut St, Los Angeles, CA 90001",January
149126,20in Monitor,1,109.99,2019-01-09 21:50:00,"124 9th St, Dallas, TX 75001",January
150125,20in Monitor,1,109.99,2019-01-10 13:50:00,"153 Hickory St, Austin, TX 73301",January
143108,20in Monitor,1,109.99,2019-01-04 11:37:00,"64 Maple St, Portland, OR 97035",January
149920,20in Monitor,1,109.99,2019-01-11 15:56:00,"278 Lakeview St, New York City, NY 10001",January
145284,20in Monitor,1,109.99,2019-01-05 07:37:00,"567 Cedar St, San Francisco, CA 94016",January
147345,20in Monitor,1,109.99,2019-01-04 14:42:00,"542 Washington St, Los Angeles, CA 90001",January
142541,20in Monitor,1,109.99,2019-01-29 06:25:00,"681 Willow St, Los Angeles, CA 90001",January
143369,20in Monitor,1,109.99,2019-01-20 20:18:00,"226 Chestnut St, New York City, NY 10001",January
144279,20in Monitor,1,109.99,2019-01-07 19:13:00,"423 2nd St, Portland, OR 97035",January
148275,20in Monitor,1,109.99,2019-01-02 12:12:00,"38 Cedar St, New York City, NY 10001",January
144001,20in Monitor,1,109.99,2019-01-11 11:35:00,"646 Johnson St, Los Angeles, CA 90001",January
149257,20in Monitor,1,109.99,2019-01-30 22:52:00,"887 Dogwood St, New York City, NY 10001",January
141814,20in Monitor,1,109.99,2019-01-08 15:32:00,"583 North St, Los Angeles, CA 90001",January
145847,20in Monitor,1,109.99,2019-01-18 19:28:00,"565 Church St, San Francisco, CA 94016",January
142412,20in Monitor,1,109.99,2019-01-25 09:40:00,"503 Meadow St, Portland, OR 97035",January
147296,20in Monitor,1,109.99,2019-01-03 09:06:00,"906 Lakeview St, Austin, TX 73301",January
141869,20in Monitor,1,109.99,2019-01-25 11:13:00,"528 Maple St, Los Angeles, CA 90001",January
142199,20in Monitor,1,109.99,2019-01-05 10:33:00,"568 Willow St, Dallas, TX 75001",January
143631,20in Monitor,1,109.99,2019-01-22 14:57:00,"416 Dogwood St, Los Angeles, CA 90001",January
146665,20in Monitor,1,109.99,2019-01-22 13:24:00,"143 Cherry St, Austin, TX 73301",January
141641,20in Monitor,1,109.99,2019-01-30 11:12:00,"368 Forest St, San Francisco, CA 94016",January
150069,20in Monitor,1,109.99,2019-01-18 19:42:00,"385 Cherry St, Portland, OR 97035",January
150226,20in Monitor,1,109.99,2019-01-02 13:20:00,"322 Elm St, Austin, TX 73301",January
142187,20in Monitor,1,109.99,2019-01-30 20:39:00,"903 Maple St, Portland, OR 97035",January
144681,20in Monitor,1,109.99,2019-01-13 12:14:00,"865 Dogwood St, Boston, MA 02215",January
143824,20in Monitor,1,109.99,2019-01-20 18:39:00,"20 Hill St, Los Angeles, CA 90001",January
144004,20in Monitor,1,109.99,2019-01-19 21:37:00,"736 Cedar St, Portland, OR 97035",January
