Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Month
144569,AA Batteries (4-pack),1,3.84,2019-01-31 14:36:00,"188 South St, San Francisco, CA 94016",January
145078,AA Batteries (4-pack),2,3.84,2019-01-14 06:29:00,"579 Highland St, Austin, TX 73301",January
146233,AA Batteries (4-pack),1,3.84,2019-01-19 12:17:00,"830 Spruce St, Portland, ME 04101",January
150184,AA Batteries (4-pack),2,3.84,2019-01-05 12:34:00,"580 Chestnut St, Portland, OR 97035",January
142885,AA Batteries (4-pack),1,3.84,2019-01-24 13:13:00,"582 Hickory St, Los Angeles, CA 90001",January
143161,AA Batteries (4-pack),1,3.84,2019-01-02 08:47:00,"938 11th St, San Francisco, CA 94016",January
149247,AA Batteries (4-pack),1,3.84,2019-01-03 10:43:00,"864 Forest St, San Francisco, CA 94016",January
149348,AA Batteries (4-pack),2,3.84,2019-01-31 21:25:00,"743 Center St, San Francisco, CA 94016",January
141975,AA Batteries (4-pack),1,3.84,2019-01-18 21:53:00,"879 5th St, Boston, MA 02215",January
142548,AA Batteries (4-pack),2,3.84,2019-01-03 18:45:00,"718 5th St, Dallas, TX 75001",January
147352,AA Batteries (4-pack),1,3.84,2019-01-21 19:57:00,"526 7th St, Los Angeles, CA 90001",January
148827,AA Batteries (4-pack),1,3.84,2019-01-20 12:44:00,"692 12th St, Austin, TX 73301",January
150144,AA Batteries (4-pack),2,3.84,2019-01-10 12:23:00,"434 Park St, Seattle, WA 98101",January
150281,AA Batteries (4-pack),1,3.84,2019-01-09 04:17:00,"519 South St, Portland, OR 97035",January
150308,AA Batteries (4-pack),2,3.84,2019-01-19 16:05:00,"837 5th St, New York City, NY 10001",January
141637,AA Batteries (4-pack),2,3.84,2019-01-04 17:48:00,"676 Willow St, New York City, NY 10001",January
142477,AA Batteries (4-pack),1,3.84,2019-01-29 16:30:00,"320 14th St, Seattle, WA 98101",January
142501,AA Batteries (4-pack),1,3.84,2019-01-21 11:09:00,"44 9th St, Los Angeles, CA 90001",January
142955,AA Batteries (4-pack),2,3.84,2019-01-06 21:32:00,"399 13th St, Austin, TX 73301",January
143810,AA Batteries (4-pack),2,3.84,2019-01-07 18:48:00,"93 Cedar St, Seattle, WA 98101",January
143945,AA Batteries (4-pack),1,3.84,2019-01-10 09:26:00,"221 6th St, New York City, NY 10001",January
146904,AA Batteries (4-pack),1,3.84,2019-01-05 20:51:00,"955 5th St, Dallas, TX 75001",January
147447,AA Batteries (4-pack),1,3.84,2019-01-21 19:00:00,"147 Park St, Los Angeles, CA 90001",January
145432,AA Batteries (4-pack),2,3.84,2019-01-06 17:28:00,"291 Chestnut St, Los Angeles, CA 90001",January
146208,AA Batteries (4-pack),1,3.84,2019-01-15 17:00:00,"600 River St, Dallas, TX 75001",January
147160,AA Batteries (4-pack),1,3.84,2019-01-27 19:43:00,"736 Madison St, San Francisco, CA 94016",January
150166,AA Batteries (4-pack),1,3.84,2019-01-02 05:32:00,"638 7th St, Seattle, WA 98101",January
141922,AA Batteries (4-pack),1,3.84,2019-01-10 11:05:00,"985 Lakeview St, Atlanta, GA 30301",January
143622,AA Batteries (4-pack),1,3.84,2019-01-25 19:05:00,"686 9th St, Dallas, TX 75001",January
144622,AA Batteries (4-pack),1,3.84,2019-01-05 10:18:00,"857 Adams St, Portland, ME 04101",January
145872,AA Batteries (4-pack),1,3.84,2019-01-11 18:54:00,"238 12th St, Los Angeles, CA 90001",January
145945,AA Batteries (4-pack),4,3.84,2019-01-18 13:18:00,"774 12th St, Portland, OR 97035",January
147559,AA Batteries (4-pack),1,3.84,2019-01-08 19:57:00,"921 2nd St, San Francisco, CA 94016",January
149373,AA Batteries (4-pack),1,3.84,2019-01-11 17:49:00,"54 Ridge St, San Francisco, CA 94016",January
142761,AA Batteries (4-pack),1,3.84,2019-01-12 09:05:00,"325 10th St, Boston, MA 02215",January
144880,AA Batteries (4-pack),1,3.84,2019-01-15 19:59:00,"779 Johnson St, Boston, MA 02215",January
147513,AA Batteries (4-pack),1,3.84,2019-01-19 21:22:00,"236 Hill St, Seattle, WA 98101",January
143529,AA Batteries (4-pack),1,3.84,2019-01-17 11:27:00,"384 Park St, Boston, MA 02215",January
147366,AA Batteries (4-pack),2,3.84,2019-01-07 22:15:00,"886 13th St, Portland, ME 04101",January
149140,AA Batteries (4-pack),1,3.84,2019-01-19 18:19:00,"288 Highland St, Seattle, WA 98101",January
142815,AA Batteries (4-pack),3,3.84,2019-01-20 16:45:00,"506 13th St, New York City, NY 10001",January
144545,AA Batteries (4-pack),1,3.84,2019-01-12 21:00:00,"374 10th St, Dallas, TX 75001",January
145697,AA Batteries (4-pack),1,3.84,2019-01-24 18:48:00,"56 1st St, San Francisco, CA 94016",January
145844,AA Batteries (4-pack),2,3.84,2019-01-10 17:49:00,"53 West St, New York City, NY 10001",January
147603,AA Batteries (4-pack),1,3.84,2019-01-19 11:41:00,"626 Park St, Atlanta, GA 30301",January
150423,AA Batteries (4-pack),1,3.84,2019-01-29 00:52:00,"108 2nd St, San Francisco, CA 94016",January
144160,AA Batteries (4-pack),3,3.84,2019-01-04 22:24:00,"565 5th St, San Francisco, CA 94016",January
144270,AA Batteries (4-pack),1,3.84,2019-01-20 22:41:00,"292 2nd St, Dallas, TX 75001",January
144748,AA Batteries (4-pack),1,3.84,2019-01-11 11:54:00,"675 Dogwood St, San Francisco, CA 94016",January
145113,AA Batteries (4-pack),1,3.84,2019-01-02 12:52:00,"235 12th St, Austin, TX 73301",January
148577,AA Batteries (4-pack),1,3.84,2019-01-17 23:37:00,"430 Main St, Los Angeles, CA 90001",January
149076,AA Batteries (4-pack),1,3.84,2019-01-08 19:39:00,"247 Lincoln St, San Francisco, CA 94016",January
144330,AA Batteries (4-pack),1,3.84,2019-01-11 14:37:00,"112 13th St, San Francisco, CA 94016",January
145291,AA Batteries (4-pack),1,3.84,2019-01-26 10:08:00,"942 Dogwood St, Austin, TX 73301",January
147479,AA Batteries (4-pack),2,3.84,2019-01-24 17:02:00,"417 6th St, San Francisco, CA 94016",January
147920,AA Batteries (4-pack),1,3.84,2019-01-03 11:51:00,"14 2nd St, Los Angeles, CA 90001",January
141480,AA Batteries (4-pack),2,3.84,2019-01-20 12:32:00,"451 River St, Portland, OR 97035",January
148414,AA Batteries (4-pack),1,3.84,2019-01-29 06:23:00,"879 Church St, Los Angeles, CA 90001",January
149443,AA Batteries (4-pack),1,3.84,2019-01-15 01:06:00,"372 12th St, Austin, TX 73301",January
150043,AA Batteries (4-pack),2,3.84,2019-01-16 09:54:00,"874 11th St, Seattle, WA 98101",January
150148,AA Batteries (4-pack),2,3.84,2019-01-02 18:02:00,"648 Elm St, Los Angeles, CA 90001",January
144645,AA Batteries (4-pack),2,3.84,2019-01-17 12:42:00,"927 Main St, Seattle, WA 98101",January
146458,AA Batteries (4-pack),1,3.84,2019-01-19 09:12:00,"631 1st St, Boston, MA 02215",January
147275,AA Batteries (4-pack),1,3.84,2019-01-21 19:54:00,"314 Hickory St, Boston, MA 02215",January
148245,AA Batteries (4-pack),2,3.84,2019-01-05 20:26:00,"307 North St, Los Angeles, CA 90001",January
149086,AA Batteries (4-pack),4,3.84,2019-01-13 07:29:00,"713 West St, Dallas, TX 75001",January
150091,AA Batteries (4-pack),1,3.84,2019-01-28 18:17:00,"126 Sunset St, Dallas, TX 75001",January
141964,AA Batteries (4-pack),1,3.84,2019-01-21 12:36:00,"277 Washington St, Dallas, TX 75001",January
143697,AA Batteries (4-pack),1,3.84,2019-01-16 10:12:00,"220 8th St, San Francisco, CA 94016",January
144583,AA Batteries (4-pack),1,3.84,2019-01-24 19:43:00,"993 West St, San Francisco, CA 94016",January
147237,AA Batteries (4-pack),2,3.84,2019-01-30 01:06:00,"986 Willow St, San Francisco, CA 94016",January
141592,AA Batteries (4-pack),2,3.84,2019-01-05 11:30:00,"644 13th St, San Francisco, CA 94016",January
142267,AA Batteries (4-pack),1,3.84,2019-01-02 22:43:00,"96 Johnson St, Boston, MA 02215",January
142732,AA Batteries (4-pack),1,3.84,2019-01-21 17:17:00,"207 5th St, San Francisco, CA 94016",January
144352,AA Batteries (4-pack),1,3.84,2019-01-23 17:26:00,"161 Forest St, Boston, MA 02215",January
145203,AA Batteries (4-pack),3,3.84,2019-01-06 18:23:00,"85 Meadow St, Boston, MA 02215",January
145875,AA Batteries (4-pack),1,3.84,2019-01-28 14:21:00,"244 Meadow St, San Francisco, CA 94016",January
145947,AA Batteries (4-pack),1,3.84,2019-01-06 13:18:00,"910 4th St, San Francisco, CA 94016",January
146644,AA Batteries (4-pack),1,3.84,2019-01-25 13:10:00,"815 Adams St, New York City, NY 10001",January
148030,AA Batteries (4-pack),1,3.84,2019-01-26 17:00:00,"731 Ridge St, Austin, TX 73301",January
148716,AA Batteries (4-pack),2,3.84,2019-01-22 19:23:00,"956 South St, Dallas, TX 75001",January
148798,AA Batteries (4-pack),1,3.84,2019-01-02 13:46:00,"978 14th St, Atlanta, GA 30301",January
150050,AA Batteries (4-pack),2,3.84,2019-01-02 11:15:00,"175 Johnson St, Los Angeles, CA 90001",January
143198,AA Batteries (4-pack),1,3.84,2019-01-05 16:40:00,"820 Walnut St, Atlanta, GA 30301",January
144524,AA Batteries (4-pack),1,3.84,2019-01-19 13:14:00,"943 Hill St, Los Angeles, CA 90001",January
144820,AA Batteries (4-pack),1,3.84,2019-01-24 08:00:00,"499 Lake St, Los Angeles, CA 90001",January
145358,AA Batteries (4-pack),1,3.84,2019-01-09 15:29:00,"952 Chestnut St, Atlanta, GA 30301",January
146136,AA Batteries (4-pack),1,3.84,2019-01-08 19:49:00,"485 Jackson St, Los Angeles, CA 90001",January
147180,AA Batteries (4-pack),1,3.84,2019-01-27 10:38:00,"981 13th St, Seattle, WA 98101",January
148471,AA Batteries (4-pack),1,3.84,2019-01-20 23:00:00,"797 Washington St, Boston, MA 02215",January
