Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Month
143989,34in Ultrawide Monitor,1,379.99,2019-01-13 07:44:00,"217 9th St, Los Angeles, CA 90001",January
146877,34in Ultrawide Monitor,1,379.99,2019-01-13 11:02:00,"978 10th St, Atlanta, GA 30301",January
148438,34in Ultrawide Monitor,1,379.99,2019-01-10 20:10:00,"253 Center St, San Francisco, CA 94016",January
148726,34in Ultrawide Monitor,1,379.99,2019-01-16 09:35:00,"182 12th St, Atlanta, GA 30301",January
141735,34in Ultrawide Monitor,1,379.99,2019-01-25 12:34:00,"997 Jefferson St, New York City, NY 10001",January
142190,34in Ultrawide Monitor,1,379.99,2019-01-13 14:58:00,"356 Walnut St, San Francisco, CA 94016",January
147456,34in Ultrawide Monitor,1,379.99,2019-01-27 19:05:00,"709 River St, San Francisco, CA 94016",January
149840,34in Ultrawide Monitor,1,379.99,2019-01-20 15:01:00,"522 Sunset St, New York City, NY 10001",January
144954,34in Ultrawide Monitor,1,379.99,2019-01-03 08:11:00,"977 2nd St, San Francisco, CA 94016",January
144245,34in Ultrawide Monitor,1,379.99,2019-01-12 21:46:00,"42 Main St, San Francisco, CA 94016",January
144549,34in Ultrawide Monitor,1,379.99,2019-01-26 14:12:00,"364 Lincoln St, San Francisco, CA 94016",January
146453,34in Ultrawide Monitor,1,379.99,2019-01-26 17:43:00,"373 Chestnut St, New York City, NY 10001",January
142294,34in Ultrawide Monitor,1,379.99,2019-01-01 12:17:00,"116 Maple St, Seattle, WA 98101",January
150276,34in Ultrawide Monitor,1,379.99,2019-01-07 12:33:00,"570 Pine St, Dallas, TX 75001",January
142528,34in Ultrawide Monitor,1,379.99,2019-01-25 19:33:00,"140 Johnson St, Los Angeles, CA 90001",January
143806,34in Ultrawide Monitor,1,379.99,2019-01-14 12:58:00,"114 South St, Boston, MA 02215",January
144638,34in Ultrawide Monitor,1,379.99,2019-01-04 13:12:00,"299 9th St, San Francisco, CA 94016",January
