Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Month
142117,Macbook Pro Laptop,1,1700.0,2019-01-08 10:58:00,"305 Jefferson St, Boston, MA 02215",January
143024,Macbook Pro Laptop,1,1700.0,2019-01-27 12:48:00,"412 Cherry St, Portland, ME 04101",January
146456,Macbook Pro Laptop,1,1700.0,2019-01-11 13:28:00,"660 13th St, New York City, NY 10001",January
147640,Macbook Pro Laptop,1,1700.0,2019-01-24 16:44:00,"400 Cedar St, Austin, TX 73301",January
141722,Macbook Pro Laptop,1,1700.0,2019-01-06 14:06:00,"331 Pine St, Boston, MA 02215",January
146467,Macbook Pro Laptop,1,1700.0,2019-01-25 14:16:00,"950 5th St, Los Angeles, CA 90001",January
142083,Macbook Pro Laptop,1,1700.0,2019-01-20 17:46:00,"977 Jackson St, Portland, OR 97035",January
146534,Macbook Pro Laptop,1,1700.0,2019-01-28 22:05:00,"268 Main St, San Francisco, CA 94016",January
144629,Macbook Pro Laptop,1,1700.0,2019-01-02 13:18:00,"407 6th St, Seattle, WA 98101",January
144428,Macbook Pro Laptop,1,1700.0,2019-01-13 02:00:00,"938 8th St, Dallas, TX 75001",January
146045,Macbook Pro Laptop,1,1700.0,2019-01-26 11:01:00,"857 2nd St, Boston, MA 02215",January
149297,Macbook Pro Laptop,1,1700.0,2019-01-29 16:58:00,"495 Meadow St, Seattle, WA 98101",January
147071,Macbook Pro Laptop,1,1700.0,2019-01-30 19:03:00,"241 River St, Los Angeles, CA 90001",January
142924,Macbook Pro Laptop,1,1700.0,2019-01-31 11:14:00,"903 Lakeview St, Los Angeles, CA 90001",January
146666,Macbook Pro Laptop,1,1700.0,2019-01-28 00:34:00,"341 Highland St, Portland, OR 97035",January
149651,Macbook Pro Laptop,1,1700.0,2019-01-19 13:20:00,"68 12th St, New York City, NY 10001",January
150292,Macbook Pro Laptop,1,1700.0,2019-01-31 21:22:00,"418 12th St, New York City, NY 10001",January
150286,Macbook Pro Laptop,1,1700.0,2019-01-22 19:24:00,"553 Lake St, San Francisco, CA 94016",January
142059,Macbook Pro Laptop,1,1700.0,2019-01-08 20:49:00,"486 South St, Los Angeles, CA 90001",January
144635,Macbook Pro Laptop,1,1700.0,2019-01-21 17:17:00,"933 Madison St, Austin, TX 73301",January
142314,Macbook Pro Laptop,1,1700.0,2019-01-20 12:29:00,"345 8th St, Dallas, TX 75001",January
143904,Macbook Pro Laptop,1,1700.0,2019-01-14 12:42:00,"507 Cherry St, Dallas, TX 75001",January
149431,Macbook Pro Laptop,1,1700.0,2019-01-27 19:15:00,"478 6th St, Atlanta, GA 30301",January
