Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Month
142032,Flatscreen TV,1,300.0,2019-01-14 09:14:00,"173 Jackson St, San Francisco, CA 94016",January
146499,Flatscreen TV,1,300.0,2019-01-19 17:31:00,"297 2nd St, San Francisco, CA 94016",January
146593,Flatscreen TV,1,300.0,2019-01-26 19:24:00,"837 Church St, San Francisco, CA 94016",January
147170,Flatscreen TV,1,300.0,2019-01-24 11:24:00,"877 Wilson St, Seattle, WA 98101",January
147292,Flatscreen TV,1,300.0,2019-01-15 12:20:00,"636 13th St, Boston, MA 02215",January
143920,Flatscreen TV,1,300.0,2019-01-11 19:05:00,"679 Maple St, Los Angeles, CA 90001",January
147457,Flatscreen TV,1,300.0,2019-01-28 18:22:00,"401 Park St, New York City, NY 10001",January
144521,Flatscreen TV,1,300.0,2019-01-03 18:07:00,"370 Maple St, San Francisco, CA 94016",January
150296,Flatscreen TV,1,300.0,2019-01-04 12:22:00,"958 9th St, New York City, NY 10001",January
142255,Flatscreen TV,1,300.0,2019-01-29 19:57:00,"568 Walnut St, San Francisco, CA 94016",January
143592,Flatscreen TV,1,300.0,2019-01-02 16:06:00,"411 Madison St, Los Angeles, CA 90001",January
143741,Flatscreen TV,1,300.0,2019-01-18 19:56:00,"488 Cherry St, Los Angeles, CA 90001",January
148907,Flatscreen TV,1,300.0,2019-01-23 20:47:00,"383 Church St, San Francisco, CA 94016",January
146974,Flatscreen TV,1,300.0,2019-01-12 13:28:00,"311 Pine St, Portland, ME 04101",January
149148,Flatscreen TV,1,300.0,2019-01-05 22:05:00,"835 Cedar St, San Francisco, CA 94016",January
146844,Flatscreen TV,1,300.0,2019-01-01 11:55:00,"593 Church St, New York City, NY 10001",January
147593,Flatscreen TV,1,300.0,2019-01-15 12:17:00,"73 Johnson St, San Francisco, CA 94016",January
147091,Flatscreen TV,1,300.0,2019-01-21 09:03:00,"225 Meadow St, San Francisco, CA 94016",January
143514,Flatscreen TV,1,300.0,2019-01-11 01:51:00,"586 Forest St, Boston, MA 02215",January
145626,Flatscreen TV,1,300.0,2019-01-19 14:19:00,"104 Johnson St, Los Angeles, CA 90001",January
146879,Flatscreen TV,1,300.0,2019-01-28 08:03:00,"758 12th St, Portland, OR 97035",January
145031,Flatscreen TV,1,300.0,2019-01-02 09:40:00,"156 5th St, Los Angeles, CA 90001",January
148921,Flatscreen TV,1,300.0,2019-01-12 00:20:00,"599 Lincoln St, San Francisco, CA 94016",January
141956,Flatscreen TV,1,300.0,2019-01-18 17:55:00,"5 Jefferson St, Dallas, TX 75001",January
142375,Flatscreen TV,1,300.0,2019-01-24 11:27:00,"138 Madison St, Los Angeles, CA 90001",January
142439,Flatscreen TV,1,300.0,2019-01-01 09:58:00,"635 Adams St, New York City, NY 10001",January
143442,Flatscreen TV,1,300.0,2019-01-05 13:26:00,"145 2nd St, Portland, OR 97035",January
141531,Flatscreen TV,1,300.0,2019-01-15 18:03:00,"252 Sunset St, New York City, NY 10001",January
146121,Flatscreen TV,1,300.0,2019-01-21 23:40:00,"494 4th St, New York City, NY 10001",January
147073,Flatscreen TV,1,300.0,2019-01-19 11:21:00,"789 8th St, New York City, NY 10001",January
146821,Flatscreen TV,1,300.0,2019-01-27 19:35:00,"572 4th St, San Francisco, CA 94016",January
146857,Flatscreen TV,1,300.0,2019-01-01 12:35:00,"312 Cherry St, Atlanta, GA 30301",January
144671,Flatscreen TV,1,300.0,2019-01-18 21:32:00,"560 Dogwood St, New York City, NY 10001",January
147437,Flatscreen TV,1,300.0,2019-01-26 19:12:00,"788 Park St, New York City, NY 10001",January
143947,Flatscreen TV,1,300.0,2019-01-17 13:14:00,"899 Lakeview St, Dallas, TX 75001",January
152458,Flatscreen TV,1,300.0,2019-02-17 20:33:00,"233 Elm St, Los Angeles, CA 90001",February
153602,Flatscreen TV,1,300.0,2019-02-13 07:29:00,"975 9th St, New York City, NY 10001",February
157297,Flatscreen TV,1,300.0,2019-02-23 15:33:00,"15 Jackson St, Portland, OR 97035",February
157707,Flatscreen TV,1,300.0,2019-02-16 11:38:00,"925 Forest St, Atlanta, GA 30301",February
155663,Flatscreen TV,1,300.0,2019-02-20 17:48:00,"982 1st St, Dallas, TX 75001",February
155299,Flatscreen TV,1,300.0,2019-02-08 21:04:00,"6 Dogwood St, Dallas, TX 75001",February
156179,Flatscreen TV,1,300.0,2019-02-26 18:34:00,"894 Highland St, San Francisco, CA 94016",February
157527,Flatscreen TV,1,300.0,2019-02-27 10:36:00,"964 Madison St, Dallas, TX 75001",February
158469,Flatscreen TV,1,300.0,2019-02-22 14:54:00,"805 8th St, Los Angeles, CA 90001",February
150521,Flatscreen TV,1,300.0,2019-02-27 20:07:00,"588 1st St, Los Angeles, CA 90001",February
152156,Flatscreen TV,1,300.0,2019-02-05 10:36:00,"999 Adams St, Dallas, TX 75001",February
155333,Flatscreen TV,1,300.0,2019-02-25 00:55:00,"638 10th St, San Francisco, CA 94016",February
