Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Month
142517,Lightning Charging Cable,1,14.95,2019-01-20 23:36:00,"91 West St, Seattle, WA 98101",January
143218,Lightning Charging Cable,1,14.95,2019-01-07 12:15:00,"192 Hickory St, Atlanta, GA 30301",January
144558,Lightning Charging Cable,1,14.95,2019-01-28 19:14:00,"512 11th St, Los Angeles, CA 90001",January
147117,Lightning Charging Cable,1,14.95,2019-01-28 13:21:00,"360 Elm St, Boston, MA 02215",January
148274,Lightning Charging Cable,1,14.95,2019-01-13 22:41:00,"218 10th St, San Francisco, CA 94016",January
149639,Lightning Charging Cable,1,14.95,2019-01-10 09:15:00,"494 Highland St, Atlanta, GA 30301",January
150209,Lightning Charging Cable,1,14.95,2019-01-23 23:33:00,"523 12th St, Boston, MA 02215",January
150332,Lightning Charging Cable,2,14.95,2019-01-31 13:21:00,"876 1st St, Atlanta, GA 30301",January
141911,Lightning Charging Cable,1,14.95,2019-01-20 14:35:00,"902 Elm St, Boston, MA 02215",January
146264,Lightning Charging Cable,1,14.95,2019-01-26 19:42:00,"894 Chestnut St, New York City, NY 10001",January
148371,Lightning Charging Cable,1,14.95,2019-01-02 13:20:00,"123 10th St, Seattle, WA 98101",January
142731,Lightning Charging Cable,1,14.95,2019-01-05 14:50:00,"92 4th St, Dallas, TX 75001",January
142811,Lightning Charging Cable,1,14.95,2019-01-05 23:11:00,"149 Johnson St, Portland, OR 97035",January
143003,Lightning Charging Cable,1,14.95,2019-01-17 10:58:00,"265 Lakeview St, Los Angeles, CA 90001",January
144058,Lightning Charging Cable,1,14.95,2019-01-07 22:33:00,"845 11th St, New York City, NY 10001",January
147306,Lightning Charging Cable,1,14.95,2019-01-05 22:46:00,"561 Ridge St, Dallas, TX 75001",January
148815,Lightning Charging Cable,1,14.95,2019-01-05 14:49:00,"20 North St, New York City, NY 10001",January
141356,Lightning Charging Cable,1,14.95,2019-01-09 17:32:00,"336 1st St, Boston, MA 02215",January
144171,Lightning Charging Cable,1,14.95,2019-01-22 19:52:00,"702 Forest St, Austin, TX 73301",January
144608,Lightning Charging Cable,1,14.95,2019-01-17 10:51:00,"558 Wilson St, Los Angeles, CA 90001",January
148526,Lightning Charging Cable,1,14.95,2019-01-07 12:40:00,"599 Madison St, Boston, MA 02215",January
149122,Lightning Charging Cable,1,14.95,2019-01-04 08:22:00,"794 Adams St, New York City, NY 10001",January
149543,Lightning Charging Cable,1,14.95,2019-01-15 17:28:00,"194 Hill St, Atlanta, GA 30301",January
149940,Lightning Charging Cable,1,14.95,2019-01-01 16:31:00,"720 River St, San Francisco, CA 94016",January
141667,Lightning Charging Cable,3,14.95,2019-01-23 15:14:00,"965 Johnson St, San Francisco, CA 94016",January
143486,Lightning Charging Cable,1,14.95,2019-01-22 18:39:00,"476 Madison St, New York City, NY 10001",January
145607,Lightning Charging Cable,1,14.95,2019-01-21 06:33:00,"900 Hill St, San Francisco, CA 94016",January
147595,Lightning Charging Cable,1,14.95,2019-01-24 20:32:00,"53 Willow St, Atlanta, GA 30301",January
149902,Lightning Charging Cable,1,14.95,2019-01-22 16:52:00,"423 Lake St, New York City, NY 10001",January
145149,Lightning Charging Cable,1,14.95,2019-01-06 11:06:00,"676 Washington St, Boston, MA 02215",January
145534,Lightning Charging Cable,1,14.95,2019-01-25 19:57:00,"124 Forest St, Portland, OR 97035",January
145618,Lightning Charging Cable,1,14.95,2019-01-16 18:41:00,"981 Church St, Los Angeles, CA 90001",January
146240,Lightning Charging Cable,1,14.95,2019-01-05 19:39:00,"311 Cedar St, Seattle, WA 98101",January
148138,Lightning Charging Cable,1,14.95,2019-01-13 17:07:00,"220 South St, Dallas, TX 75001",January
