Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Month
144862,LG Dryer,1,600.0,2019-01-18 20:13:00,"25 Church St, San Francisco, CA 94016",January
144151,LG Dryer,1,600.0,2019-01-15 14:15:00,"773 Church St, New York City, NY 10001",January
144504,LG Dryer,1,600.0,2019-01-23 09:07:00,"741 13th St, Atlanta, GA 30301",January
147007,LG Dryer,1,600.0,2019-01-07 16:49:00,"555 Hickory St, Portland, OR 97035",January
154008,LG Dryer,1,600.0,2019-02-04 14:46:00,"635 Madison St, San Francisco, CA 94016",February
156083,LG Dryer,1,600.0,2019-02-06 20:47:00,"667 12th St, Boston, MA 02215",February
152557,LG Dryer,1,600.0,2019-02-13 15:40:00,"303 Lake St, Los Angeles, CA 90001",February
157177,LG Dryer,1,600.0,2019-02-12 11:06:00,"274 Lake St, Boston, MA 02215",February
158241,LG Dryer,1,600.0,2019-02-15 16:08:00,"547 5th St, San Francisco, CA 94016",February
173743,LG Dryer,1,600.0,2019-03-09 11:18:00,"261 Hill St, San Francisco, CA 94016",March
164173,LG Dryer,1,600.0,2019-03-24 14:46:00,"388 Lake St, New York City, NY 10001",March
166004,LG Dryer,1,600.0,2019-03-30 12:49:00,"555 Lincoln St, San Francisco, CA 94016",March
175951,LG Dryer,1,600.0,2019-04-01 00:04:00,"469 Walnut St, Dallas, TX 75001",April
167863,LG Dryer,1,600.0,2019-03-16 15:44:00,"421 Meadow St, New York City, NY 10001",March
174792,LG Dryer,1,600.0,2019-03-24 14:34:00,"53 9th St, New York City, NY 10001",March
167225,LG Dryer,1,600.0,2019-03-10 23:02:00,"809 West St, San Francisco, CA 94016",March
173990,LG Dryer,1,600.0,2019-03-30 22:10:00,"449 Ridge St, Dallas, TX 75001",March
175281,LG Dryer,1,600.0,2019-03-23 12:11:00,"312 Madison St, Portland, OR 97035",March
173888,LG Dryer,1,600.0,2019-03-21 13:56:00,"716 6th St, Los Angeles, CA 90001",March
165787,LG Dryer,1,600.0,2019-03-19 19:40:00,"282 Wilson St, San Francisco, CA 94016",March
178733,LG Dryer,1,600.0,2019-04-22 11:59:00,"5 Wilson St, Seattle, WA 98101",April
178110,LG Dryer,1,600.0,2019-04-17 18:11:00,"453 Maple St, San Francisco, CA 94016",April
179718,LG Dryer,1,600.0,2019-04-16 22:12:00,"51 Walnut St, New York City, NY 10001",April
177383,LG Dryer,1,600.0,2019-04-17 18:52:00,"759 Spruce St, Austin, TX 73301",April
188641,LG Dryer,1,600.0,2019-04-09 20:53:00,"246 Highland St, Los Angeles, CA 90001",April
184896,LG Dryer,1,600.0,2019-04-12 06:12:00,"549 Maple St, Austin, TX 73301",April
186899,LG Dryer,1,600.0,2019-04-05 21:07:00,"72 7th St, New York City, NY 10001",April
190000,LG Dryer,1,600.0,2019-04-11 23:21:00,"87 8th St, San Francisco, CA 94016",April
178999,LG Dryer,1,600.0,2019-04-18 20:56:00,"129 7th St, Austin, TX 73301",April
181530,LG Dryer,1,600.0,2019-04-14 09:14:00,"110 10th St, New York City, NY 10001",April
179990,LG Dryer,1,600.0,2019-04-25 15:35:00,"583 Jackson St, Dallas, TX 75001",April
178883,LG Dryer,1,600.0,2019-04-29 21:44:00,"575 6th St, Atlanta, GA 30301",April
179942,LG Dryer,1,600.0,2019-04-16 14:24:00,"209 Meadow St, New York City, NY 10001",April
